District,LBCode,LBName,WardCode,WardName,Candidate,Gender,Party,Votes
ALAPPUZHA,B04035,Ambalappuzha,B04035005,KAKKAZHAM,SHIHABUDHEEN,M,WPI,225
ALAPPUZHA,B04035,Ambalappuzha,B04035005,KAKKAZHAM,G.SANTHOSH KUMAR,M,INC,1907
ALAPPUZHA,B04035,Ambalappuzha,B04035005,KAKKAZHAM,Invalid Votes,,,5
ALAPPUZHA,B04035,Ambalappuzha,B04035006,AMBALAPUZHA,BINDU BAIJU,F,INC,2332
ALAPPUZHA,B04035,Ambalappuzha,B04035006,AMBALAPUZHA,VIDHYA,F,BJP,1426
ALAPPUZHA,B04035,Ambalappuzha,B04035006,AMBALAPUZHA,SUJATHA,F,CPI(M),2147
ALAPPUZHA,B04035,Ambalappuzha,B04035006,AMBALAPUZHA,Invalid Votes,,,5
ALAPPUZHA,B04035,Ambalappuzha,B04035007,THOTTAPPALLY,DEEPA RAJU,F,BJP,850
ALAPPUZHA,B04035,Ambalappuzha,B04035007,THOTTAPPALLY,RAJESWARI KRISHNAN,F,INC,2733
ALAPPUZHA,B04035,Ambalappuzha,B04035007,THOTTAPPALLY,SREEJA SANTHOSH,F,IND,1169
ALAPPUZHA,B04035,Ambalappuzha,B04035007,THOTTAPPALLY,SREEDEVI,F,CPI(M),2192
ALAPPUZHA,B04035,Ambalappuzha,B04035007,THOTTAPPALLY,Invalid Votes,,,2
ALAPPUZHA,B04035,Ambalappuzha,B04035008,PURAKKAD,P.LIJU,M,BJP,798
ALAPPUZHA,B04035,Ambalappuzha,B04035008,PURAKKAD,P.SHYAMKUMAR,M,NCP,182
ALAPPUZHA,B04035,Ambalappuzha,B04035008,PURAKKAD,P.SABU,M,INC,3231
ALAPPUZHA,B04035,Ambalappuzha,B04035008,PURAKKAD,A.S.SUDARSHANAN,M,IND(LDF),2135
ALAPPUZHA,B04035,Ambalappuzha,B04035008,PURAKKAD,Invalid Votes,,,2
ALAPPUZHA,B04035,Ambalappuzha,B04035009,KAROOR,BEENA (BEENA AJU PARTHASARAT,F,BJP,1131
ALAPPUZHA,B04035,Ambalappuzha,B04035009,KAROOR,MAYADEVI (V.S.MAYADEVI),F,CPI(M),3177
ALAPPUZHA,B04035,Ambalappuzha,B04035009,KAROOR,SHEELA,F,INC,1888
ALAPPUZHA,B04035,Ambalappuzha,B04035009,KAROOR,Invalid Votes,,,5
ALAPPUZHA,B04035,Ambalappuzha,B04035010,AMBALAPUZHA GOVT COLLEG,ANITHA SATHEESH,F,CPI(M),3092
ALAPPUZHA,B04035,Ambalappuzha,B04035010,AMBALAPUZHA GOVT COLLEG,GEETHA (M.GEETHA),F,INC,2594
ALAPPUZHA,B04035,Ambalappuzha,B04035010,AMBALAPUZHA GOVT COLLEG,JYOTHI,F,BJP,913
ALAPPUZHA,B04035,Ambalappuzha,B04035010,AMBALAPUZHA GOVT COLLEG,Invalid Votes,,,0
ALAPPUZHA,B04035,Ambalappuzha,B04035011,M C H,DYANASUDHAN,M,IND(LDF),2364
ALAPPUZHA,B04035,Ambalappuzha,B04035011,M C H,MUHAMMAD KABEER (U.M.KABEER,M,INC,2855
ALAPPUZHA,B04035,Ambalappuzha,B04035011,M C H,G.RAJENDRAN,M,BJP,1132
ALAPPUZHA,B04035,Ambalappuzha,B04035011,M C H,Invalid Votes,,,0
ALAPPUZHA,B04035,Ambalappuzha,B04035012,PUNNAPRA,ABDUL SALAM,M,SDPI,578
ALAPPUZHA,B04035,Ambalappuzha,B04035012,PUNNAPRA,ANEESH ASOKAN,M,BJP,1678
ALAPPUZHA,B04035,Ambalappuzha,B04035012,PUNNAPRA,UDAYAKUMAR,M,INC,2114
ALAPPUZHA,B04035,Ambalappuzha,B04035012,PUNNAPRA,K.M.JUNAID,M,CPI,2375
ALAPPUZHA,B04035,Ambalappuzha,B04035012,PUNNAPRA,Invalid Votes,,,4
ALAPPUZHA,B04035,Ambalappuzha,B04035013,POLI TECHNIQUE,BINDU SOMAN,F,BJP,1074
ALAPPUZHA,B04035,Ambalappuzha,B04035013,POLI TECHNIQUE,SANGEETHA BERLIN,F,CPI(M),2750
ALAPPUZHA,B04035,Ambalappuzha,B04035013,POLI TECHNIQUE,ROSE DHALEEMA,F,INC,2846
ALAPPUZHA,B04035,Ambalappuzha,B04035013,POLI TECHNIQUE,Invalid Votes,,,4
ALAPPUZHA,B04036,Champakkulam,B04036001,Kuttamangalam,MADHU C KOLANGARA,M,INC,2518
ALAPPUZHA,B04036,Champakkulam,B04036001,Kuttamangalam,SANIL (P G SANALKUMAR),M,CPI(M),2024
ALAPPUZHA,B04036,Champakkulam,B04036001,Kuttamangalam,ROYIMON,M,BJP,416
ALAPPUZHA,B04036,Champakkulam,B04036001,Kuttamangalam,Invalid Votes,,,0
ALAPPUZHA,B04036,Champakkulam,B04036002,Mancombu Thekkekkara,ASWATHI,F,BJP,605
ALAPPUZHA,B04036,Champakkulam,B04036002,Mancombu Thekkekkara,K MURALI,M,KCM,2503
ALAPPUZHA,B04036,Champakkulam,B04036002,Mancombu Thekkekkara,SURESH (M SURESH),M,CPI(M),2296
ALAPPUZHA,B04036,Champakkulam,B04036002,Mancombu Thekkekkara,Invalid Votes,,,0
ALAPPUZHA,B04036,Champakkulam,B04036003,Edathwa,GEORGE MATHEW,M,IND(LDF),1581
ALAPPUZHA,B04036,Champakkulam,B04036003,Edathwa,POLY (POLY THOMAS),M,INC,3518
ALAPPUZHA,B04036,Champakkulam,B04036003,Edathwa,Invalid Votes,,,0
ALAPPUZHA,B04036,Champakkulam,B04036004,Naduvilemuri,RETNAMMA (RETNAMMA GOPI),F,IND(LDF),1927
ALAPPUZHA,B04036,Champakkulam,B04036004,Naduvilemuri,RAMANI (RAMANI S BHANU),F,INC,2495
ALAPPUZHA,B04036,Champakkulam,B04036004,Naduvilemuri,REMYA P R,F,BJP,354
ALAPPUZHA,B04036,Champakkulam,B04036004,Naduvilemuri,Invalid Votes,,,0
ALAPPUZHA,B04036,Champakkulam,B04036005,Thalavadi,MINI,F,BJP,1575
ALAPPUZHA,B04036,Champakkulam,B04036005,Thalavadi,MARY (MARY MATHEW TEACHER),F,KC(J),1616
ALAPPUZHA,B04036,Champakkulam,B04036005,Thalavadi,SINDHU (SINDHU MAHESAN),F,CPI,2132
ALAPPUZHA,B04036,Champakkulam,B04036005,Thalavadi,Invalid Votes,,,0
ALAPPUZHA,B04036,Champakkulam,B04036006,Anaprambal,UTHAMAN (UTHAMAN PUNNASSER,M,CPI(M),1953
ALAPPUZHA,B04036,Champakkulam,B04036006,Anaprambal,BIJU (BIJU PALATHINKAL),M,INC,2585
ALAPPUZHA,B04036,Champakkulam,B04036006,Anaprambal,VARGHESE(VARGHESE VARGHESE,M,IND,612
ALAPPUZHA,B04036,Champakkulam,B04036006,Anaprambal,SANIL KUMAR (S SANIL KUMAR),M,IND,749
ALAPPUZHA,B04036,Champakkulam,B04036006,Anaprambal,Invalid Votes,,,0
ALAPPUZHA,B04036,Champakkulam,B04036007,Pacha,MINI (MINI BOBAN),F,NCP,1808
ALAPPUZHA,B04036,Champakkulam,B04036007,Pacha,MONCY SONY,F,INC,3426
ALAPPUZHA,B04036,Champakkulam,B04036007,Pacha,Invalid Votes,,,0
ALAPPUZHA,B04036,Champakkulam,B04036008,Thakazhy,LEELAMMA,F,INC,2202
ALAPPUZHA,B04036,Champakkulam,B04036008,Thakazhy,SREEKUMARI ( G SREEKUMARI),F,BJP,1167
ALAPPUZHA,B04036,Champakkulam,B04036008,Thakazhy,SAJITHAKUMARI ( MAYA),F,CPI(M),2247
ALAPPUZHA,B04036,Champakkulam,B04036008,Thakazhy,Invalid Votes,,,0
ALAPPUZHA,B04036,Champakkulam,B04036009,Nadubhagam,JAYAPRAKASH,M,BJP,1002
ALAPPUZHA,B04036,Champakkulam,B04036009,Nadubhagam,PRAKASAN ( K PRAKASAN ),M,CPI(M),2542
ALAPPUZHA,B04036,Champakkulam,B04036009,Nadubhagam,RADHAKRISHNA PILLAI (E R RADHA,M,INC,1705
ALAPPUZHA,B04036,Champakkulam,B04036009,Nadubhagam,Invalid Votes,,,0
ALAPPUZHA,B04036,Champakkulam,B04036010,Chembumpuram,NIRMALA DEVI ( NIRMALA GANESH,F,CPI(M),2103
ALAPPUZHA,B04036,Champakkulam,B04036010,Chembumpuram,MINI (MINI MANMADHAN),F,INC,2825
ALAPPUZHA,B04036,Champakkulam,B04036010,Chembumpuram,VALSAMMMA P J (VALSAMMA JAME,F,IND(BJP),543
ALAPPUZHA,B04036,Champakkulam,B04036010,Chembumpuram,Invalid Votes,,,1
ALAPPUZHA,B04036,Champakkulam,B04036011,Champakulam,USHAKUMARI ( USHA MURALI),F,CPI,1881
ALAPPUZHA,B04036,Champakkulam,B04036011,Champakulam,PRASANNAKUMARI,F,INC,2788
ALAPPUZHA,B04036,Champakkulam,B04036011,Champakulam,Invalid Votes,,,0
ALAPPUZHA,B04036,Champakkulam,B04036012,Nedumudi,ULLAS B KRISHNAN,M,INC,2145
ALAPPUZHA,B04036,Champakkulam,B04036012,Nedumudi,SREEKUMAR K ( K SREEKUMAR),M,CPI(M),2104
ALAPPUZHA,B04036,Champakkulam,B04036012,Nedumudi,SURESH (SURESH PARYATHU),M,BJP,637
ALAPPUZHA,B04036,Champakkulam,B04036012,Nedumudi,Invalid Votes,,,0
ALAPPUZHA,B04036,Champakkulam,B04036013,Kainakary,KAMALAMMA ( KAMALAMMA UDHA,F,CPI(M),2406
ALAPPUZHA,B04036,Champakkulam,B04036013,Kainakary,JIJI VARGHESE (JIJI PALACKAL),F,INC,2049
ALAPPUZHA,B04036,Champakkulam,B04036013,Kainakary,MINIMOL,F,IND,110
ALAPPUZHA,B04036,Champakkulam,B04036013,Kainakary,LALITHA SATHYASENAN,F,BJP,608
ALAPPUZHA,B04036,Champakkulam,B04036013,Kainakary,Invalid Votes,,,1
ALAPPUZHA,B04037,Veliyanad,B04037001,Neelamperoor,THOMAS SCARIA (P.T.SCARIA),M,INC,1635
ALAPPUZHA,B04037,Veliyanad,B04037001,Neelamperoor,PRASAD BALAKRISHNAN,M,CPI(M),1550
ALAPPUZHA,B04037,Veliyanad,B04037001,Neelamperoor,BIJUMON (MANIKKUTTAN),M,IND,793
ALAPPUZHA,B04037,Veliyanad,B04037001,Neelamperoor,SHYAMKUMAR,M,BJP,551
ALAPPUZHA,B04037,Veliyanad,B04037001,Neelamperoor,Invalid Votes,,,2
ALAPPUZHA,B04037,Veliyanad,B04037002,Narakathra,REMADEVI,F,INC,1824
ALAPPUZHA,B04037,Veliyanad,B04037002,Narakathra,SHELVI,F,BJP,779
ALAPPUZHA,B04037,Veliyanad,B04037002,Narakathra,SAJINI K P (SINDHU PRAKASH),F,CPI(M),1790
ALAPPUZHA,B04037,Veliyanad,B04037002,Narakathra,Invalid Votes,,,3
ALAPPUZHA,B04037,Veliyanad,B04037003,Veliyanad,SHERLY GEORGE,F,KCM,1505
ALAPPUZHA,B04037,Veliyanad,B04037003,Veliyanad,SAJINI CHAKKO,F,IND,1283
ALAPPUZHA,B04037,Veliyanad,B04037003,Veliyanad,SUJA,F,BJP,797
ALAPPUZHA,B04037,Veliyanad,B04037003,Veliyanad,Invalid Votes,,,0
ALAPPUZHA,B04037,Veliyanad,B04037004,Kidangara,NISHA BALAN,F,IND,308
ALAPPUZHA,B04037,Veliyanad,B04037004,Kidangara,BINDUMOL (BINDU SREEKUMAR),F,CPI(M),1747
ALAPPUZHA,B04037,Veliyanad,B04037004,Kidangara,VIJAYA LEKSHMI,F,BJP,731
ALAPPUZHA,B04037,Veliyanad,B04037004,Kidangara,SINDHU SOORAJ,F,INC,1606
ALAPPUZHA,B04037,Veliyanad,B04037004,Kidangara,Invalid Votes,,,5
ALAPPUZHA,B04037,Veliyanad,B04037005,Muttar,GEORGE THOMAS ( BABU SIR),M,IND,1150
ALAPPUZHA,B04037,Veliyanad,B04037005,Muttar,LATHEESH KUMAR ( KANNAN),M,BJP,698
ALAPPUZHA,B04037,Veliyanad,B04037005,Muttar,SASI CHEMBILAKAM,M,INC,1503
ALAPPUZHA,B04037,Veliyanad,B04037005,Muttar,Invalid Votes,,,4
ALAPPUZHA,B04037,Veliyanad,B04037006,Mithrakkari,ANSAMMA JOMON,F,KCM,1476
ALAPPUZHA,B04037,Veliyanad,B04037006,Mithrakkari,LAILA RAJU,F,CPI(M),1546
ALAPPUZHA,B04037,Veliyanad,B04037006,Mithrakkari,SREEDEVI,F,BJP,630
ALAPPUZHA,B04037,Veliyanad,B04037006,Mithrakkari,Invalid Votes,,,1
ALAPPUZHA,B04037,Veliyanad,B04037007,Vezhapra,KUNJUMOL SIVADAS,F,CPI(M),1582
ALAPPUZHA,B04037,Veliyanad,B04037007,Vezhapra,JAYA SANTHILAL,F,INC,1348
ALAPPUZHA,B04037,Veliyanad,B04037007,Vezhapra,MOLI JOSEPH,F,IND,26
ALAPPUZHA,B04037,Veliyanad,B04037007,Vezhapra,SOBHANA KUMARI,F,BJP,479
ALAPPUZHA,B04037,Veliyanad,B04037007,Vezhapra,Invalid Votes,,,0
ALAPPUZHA,B04037,Veliyanad,B04037008,Ramankary,ALEXANDER J KARUVELITHARA,M,CPI,1492
ALAPPUZHA,B04037,Veliyanad,B04037008,Ramankary,BABYCHERIYAN VALLISSERY,M,KCM,1815
ALAPPUZHA,B04037,Veliyanad,B04037008,Ramankary,SAJI VARATTOOR,M,IND,653
ALAPPUZHA,B04037,Veliyanad,B04037008,Ramankary,Invalid Votes,,,3
ALAPPUZHA,B04037,Veliyanad,B04037009,Pulincunnu,ANSAMMA,F,KCM,1519
ALAPPUZHA,B04037,Veliyanad,B04037009,Pulincunnu,THRESSIAMMA (SALIMMA OTTAPP,F,IND,1271
ALAPPUZHA,B04037,Veliyanad,B04037009,Pulincunnu,SUMADEVI (SUMA BABICHAN),F,BJP,851
ALAPPUZHA,B04037,Veliyanad,B04037009,Pulincunnu,Invalid Votes,,,2
ALAPPUZHA,B04037,Veliyanad,B04037010,Mancombu,ASHAMOL (ASHADAS),F,CPI(M),1795
ALAPPUZHA,B04037,Veliyanad,B04037010,Mancombu,SHOBHANA SREENIVASAN,F,BJP,930
ALAPPUZHA,B04037,Veliyanad,B04037010,Mancombu,SHYNAMMA SHAJI,F,INC,1251
ALAPPUZHA,B04037,Veliyanad,B04037010,Mancombu,Invalid Votes,,,1
ALAPPUZHA,B04037,Veliyanad,B04037011,College,E V KOMALAVALLY,F,INC,2025
ALAPPUZHA,B04037,Veliyanad,B04037011,College,SATHEESHKUMAR,M,NCP,1430
ALAPPUZHA,B04037,Veliyanad,B04037011,College,P P SABU,M,BJP,440
ALAPPUZHA,B04037,Veliyanad,B04037011,College,Invalid Votes,,,2
ALAPPUZHA,B04037,Veliyanad,B04037012,Kunnumma,V T JOSEPH,M,INC,1005
ALAPPUZHA,B04037,Veliyanad,B04037012,Kunnumma,SHAJI,M,IND,1256
ALAPPUZHA,B04037,Veliyanad,B04037012,Kunnumma,ROJO JOSEPH,M,NCP,1829
ALAPPUZHA,B04037,Veliyanad,B04037012,Kunnumma,Invalid Votes,,,2
ALAPPUZHA,B04037,Veliyanad,B04037013,Kavalam,JOSEPH SEBASTIAN,M,IND,378
ALAPPUZHA,B04037,Veliyanad,B04037013,Kavalam,BOBAKUMAR (BOBAN THAYYIL),M,INC,2252
ALAPPUZHA,B04037,Veliyanad,B04037013,Kavalam,K P SHAJI,M,CPI(M),2157
ALAPPUZHA,B04037,Veliyanad,B04037013,Kavalam,Invalid Votes,,,2
ALAPPUZHA,B04038,Chengannur,B04038001,Thiruvanvandoor,NISHA ABRAHAM (NISHA VENNUVEL,F,KCM,2247
ALAPPUZHA,B04038,Chengannur,B04038001,Thiruvanvandoor,SREEKALA (KALA REMESH),F,BJP,2522
ALAPPUZHA,B04038,Chengannur,B04038001,Thiruvanvandoor,SHYLA RAJAN VELLAVANTHANATH,F,IND,1296
ALAPPUZHA,B04038,Chengannur,B04038001,Thiruvanvandoor,Invalid Votes,,,2
ALAPPUZHA,B04038,Chengannur,B04038002,Vanavathukkara,INDIRA. V.C,F,IND,441
ALAPPUZHA,B04038,Chengannur,B04038002,Vanavathukkara,PRAMEELA BAIJU,F,BJP,1996
ALAPPUZHA,B04038,Chengannur,B04038002,Vanavathukkara,SREEVIDYA MADHAVAN,F,INC,2453
ALAPPUZHA,B04038,Chengannur,B04038002,Vanavathukkara,SMITHA RANI,F,WPI,184
ALAPPUZHA,B04038,Chengannur,B04038002,Vanavathukkara,SUSHAMA SHAJIMON,F,CPI(M),864
ALAPPUZHA,B04038,Chengannur,B04038002,Vanavathukkara,Invalid Votes,,,0
ALAPPUZHA,B04038,Chengannur,B04038003,Mulakkuzha,P.V. GOPINATHAN,M,INC,2699
ALAPPUZHA,B04038,Chengannur,B04038003,Mulakkuzha,PRAVEEN VALYAVEETIL,M,BJP,976
ALAPPUZHA,B04038,Chengannur,B04038003,Mulakkuzha,SAMUEL (SAJI THOTTIYATTU),M,CPI(M),4716
ALAPPUZHA,B04038,Chengannur,B04038003,Mulakkuzha,Invalid Votes,,,0
ALAPPUZHA,B04038,Chengannur,B04038004,Areekkara,ANITHA. A,F,IND,1549
ALAPPUZHA,B04038,Chengannur,B04038004,Areekkara,T. ANITHAKUMARI,F,CPI(M),4158
ALAPPUZHA,B04038,Chengannur,B04038004,Areekkara,SANTHAKUMARI,F,INC,3030
ALAPPUZHA,B04038,Chengannur,B04038004,Areekkara,Invalid Votes,,,2
ALAPPUZHA,B04038,Chengannur,B04038005,Venmoney East,AJITHA.P.C,F,CPI(M),3429
ALAPPUZHA,B04038,Chengannur,B04038005,Venmoney East,LALI SREEKUMAR,F,INC,2548
ALAPPUZHA,B04038,Chengannur,B04038005,Venmoney East,SHYLAJA SADASIVAN,F,BJP,1492
ALAPPUZHA,B04038,Chengannur,B04038005,Venmoney East,Invalid Votes,,,0
ALAPPUZHA,B04038,Chengannur,B04038006,Venmoney West,ANIL GEORGE THEKKIL,M,IND,2208
ALAPPUZHA,B04038,Chengannur,B04038006,Venmoney West,SIVAN PILLAI MATHEKKATTIL,M,BJP,2042
ALAPPUZHA,B04038,Chengannur,B04038006,Venmoney West,VENMONY SUDHAKARAN,M,INC,2504
ALAPPUZHA,B04038,Chengannur,B04038006,Venmoney West,Invalid Votes,,,1
ALAPPUZHA,B04038,Chengannur,B04038007,Ala,JOHN THOMAS KALLUMADIYIL,M,IND,2207
ALAPPUZHA,B04038,Chengannur,B04038007,Ala,SUNIL JOHN MANNARETHU,M,INC,2786
ALAPPUZHA,B04038,Chengannur,B04038007,Ala,SUNIL KUMAR. T.N,M,IND,1592
ALAPPUZHA,B04038,Chengannur,B04038007,Ala,Invalid Votes,,,3
ALAPPUZHA,B04038,Chengannur,B04038008,Cheruvallur,K. CHANDRAMATHI,F,IND,581
ALAPPUZHA,B04038,Chengannur,B04038008,Cheruvallur,SHALINI (VAVA),F,CPI,2849
ALAPPUZHA,B04038,Chengannur,B04038008,Cheruvallur,SHAYLAJA VAVACHI,F,KCM,2012
ALAPPUZHA,B04038,Chengannur,B04038008,Cheruvallur,SUJITHA MOHAN MULLASSERIL,F,BJP,1858
ALAPPUZHA,B04038,Chengannur,B04038008,Cheruvallur,Invalid Votes,,,0
ALAPPUZHA,B04038,Chengannur,B04038009,Cheriyanad,M.REJANEESH,M,INC,2510
ALAPPUZHA,B04038,Chengannur,B04038009,Cheriyanad,G.VIVEK,M,CPI(M),2591
ALAPPUZHA,B04038,Chengannur,B04038009,Cheriyanad,SAJAYAKUMAR.K.S ( VARNAM SAJ,M,IND,1033
ALAPPUZHA,B04038,Chengannur,B04038009,Cheriyanad,Invalid Votes,,,0
ALAPPUZHA,B04038,Chengannur,B04038010,Puliyur,KRISHNAKUMARI THEKKEDATHU,F,INC,2486
ALAPPUZHA,B04038,Chengannur,B04038010,Puliyur,BEENA RENJI KOKKAPARAMPIL,F,CPI,2303
ALAPPUZHA,B04038,Chengannur,B04038010,Puliyur,LATHA,F,BJP,2208
ALAPPUZHA,B04038,Chengannur,B04038010,Puliyur,Invalid Votes,,,3
ALAPPUZHA,B04038,Chengannur,B04038011,Ennakkad,NIRMALA VIJAYAN,F,BJP,2149
ALAPPUZHA,B04038,Chengannur,B04038011,Ennakkad,N.REMANAMMA,F,INC,2480
ALAPPUZHA,B04038,Chengannur,B04038011,Ennakkad,N. SUDHAMONY,F,CPI(M),3197
ALAPPUZHA,B04038,Chengannur,B04038011,Ennakkad,Invalid Votes,,,0
ALAPPUZHA,B04038,Chengannur,B04038012,Budhanur,ANITHA.L,F,INC,3128
ALAPPUZHA,B04038,Chengannur,B04038012,Budhanur,INDIRA RAVEENDRAN,F,CPI(M),2786
ALAPPUZHA,B04038,Chengannur,B04038012,Budhanur,SINDHU.S,F,BJP,1480
ALAPPUZHA,B04038,Chengannur,B04038012,Budhanur,Invalid Votes,,,1
ALAPPUZHA,B04038,Chengannur,B04038013,Pandanad,ASHOK KUMAR,M,INC,2223
ALAPPUZHA,B04038,Chengannur,B04038013,Pandanad,G. KRISHNAKUMAR,M,CPI(M),2329
ALAPPUZHA,B04038,Chengannur,B04038013,Pandanad,PALAKKUNNEL GOPINATHAN NAIR,M,BJP,1372
ALAPPUZHA,B04038,Chengannur,B04038013,Pandanad,Invalid Votes,,,0
ALAPPUZHA,B04039,Harippad,B04039001,Karuvatta North,THRESSIAMMA XAVIER,F,INC,2610
ALAPPUZHA,B04039,Harippad,B04039001,Karuvatta North,NIDHI,F,IND,1254
ALAPPUZHA,B04039,Harippad,B04039001,Karuvatta North,SREELATHA MOHANAKUMAR,F,CPI(M),2738
ALAPPUZHA,B04039,Harippad,B04039001,Karuvatta North,Invalid Votes,,,0
ALAPPUZHA,B04039,Harippad,B04039002,Cheruthana,INDIRA BHAI,F,BJP,651
ALAPPUZHA,B04039,Harippad,B04039002,Cheruthana,GIRIJA SANTHOSH,F,INC,2702
ALAPPUZHA,B04039,Harippad,B04039002,Cheruthana,LATHA VIJAYAN,F,CPI(M),2492
ALAPPUZHA,B04039,Harippad,B04039002,Cheruthana,Invalid Votes,,,0
ALAPPUZHA,B04039,Harippad,B04039003,Veeyapuram,JOBLE PERUMAL,M,INC,2315
ALAPPUZHA,B04039,Harippad,B04039003,Veeyapuram,JOSE GHEEVARGHEESE,M,IND,1086
ALAPPUZHA,B04039,Harippad,B04039003,Veeyapuram,BAPPU.K.UMMAN,M,BJP,479
ALAPPUZHA,B04039,Harippad,B04039003,Veeyapuram,T.S SUTHAN,M,CPI(M),1290
ALAPPUZHA,B04039,Harippad,B04039003,Veeyapuram,Invalid Votes,,,0
ALAPPUZHA,B04039,Harippad,B04039004,Neendoor,GLORY GEORGE,F,IND,2034
ALAPPUZHA,B04039,Harippad,B04039004,Neendoor,REJANI. S,F,BJP,802
ALAPPUZHA,B04039,Harippad,B04039004,Neendoor,RAICHAL VARGHEESE,F,INC,2854
ALAPPUZHA,B04039,Harippad,B04039004,Neendoor,Invalid Votes,,,2
ALAPPUZHA,B04039,Harippad,B04039005,Pallippad,MINI KRISHNAKUMAR,F,INC,2923
ALAPPUZHA,B04039,Harippad,B04039005,Pallippad,RAJI SOMAN,F,CPI,1832
ALAPPUZHA,B04039,Harippad,B04039005,Pallippad,SREELEKHA,F,BJP,641
ALAPPUZHA,B04039,Harippad,B04039005,Pallippad,Invalid Votes,,,0
ALAPPUZHA,B04039,Harippad,B04039006,Cheruthana Anari,ANILA,F,CPI(M),2858
ALAPPUZHA,B04039,Harippad,B04039006,Cheruthana Anari,RUGMINI CHANDRAN,F,INC,2450
ALAPPUZHA,B04039,Harippad,B04039006,Cheruthana Anari,SYAMALA UTHAMAN,F,BJP,802
ALAPPUZHA,B04039,Harippad,B04039006,Cheruthana Anari,Invalid Votes,,,1
ALAPPUZHA,B04039,Harippad,B04039007,Thamallackal,U.DILEEP,M,CPI,3685
ALAPPUZHA,B04039,Harippad,B04039007,Thamallackal,PRASANTH,M,BJP,830
ALAPPUZHA,B04039,Harippad,B04039007,Thamallackal,SUMATHIKUTTIAMMA PODIKKALA,F,RSP,2282
ALAPPUZHA,B04039,Harippad,B04039007,Thamallackal,Invalid Votes,,,2
ALAPPUZHA,B04039,Harippad,B04039008,Kumarapuram,GLEMY VALADIYIL,F,INC,3152
ALAPPUZHA,B04039,Harippad,B04039008,Kumarapuram,JYOTHI,F,BJP,507
ALAPPUZHA,B04039,Harippad,B04039008,Kumarapuram,SYAMALAMMA,F,CPI(M),2600
ALAPPUZHA,B04039,Harippad,B04039008,Kumarapuram,Invalid Votes,,,2
ALAPPUZHA,B04039,Harippad,B04039009,Karthikappally,BIJU KOLLASSERY,M,INC,2724
ALAPPUZHA,B04039,Harippad,B04039009,Karthikappally,RAHUL RAJ.R,M,CPI(M),2576
ALAPPUZHA,B04039,Harippad,B04039009,Karthikappally,D.SURESH,M,BJP,804
ALAPPUZHA,B04039,Harippad,B04039009,Karthikappally,Invalid Votes,,,0
ALAPPUZHA,B04039,Harippad,B04039010,Karthikappally west,ANEESH PANDARACHIRA,M,BJP,725
ALAPPUZHA,B04039,Harippad,B04039010,Karthikappally west,B.DEEPAK,M,CPI(M),3563
ALAPPUZHA,B04039,Harippad,B04039010,Karthikappally west,SREEVALLABHAN,M,INC,2783
ALAPPUZHA,B04039,Harippad,B04039010,Karthikappally west,Invalid Votes,,,4
ALAPPUZHA,B04039,Harippad,B04039011,Thrikkunnappuzha,DHANALEKSHMI,F,BJP,459
ALAPPUZHA,B04039,Harippad,B04039011,Thrikkunnappuzha,SHYLAJA VASANTHAN,F,CPI(M),2150
ALAPPUZHA,B04039,Harippad,B04039011,Thrikkunnappuzha,REENA.B,F,INC,4139
ALAPPUZHA,B04039,Harippad,B04039011,Thrikkunnappuzha,Invalid Votes,,,1
ALAPPUZHA,B04039,Harippad,B04039012,Pallana,C.V.RAJEEVAN,M,CPI,1619
ALAPPUZHA,B04039,Harippad,B04039012,Pallana,VINOD KUMAR PANDAVATHU,M,INC,2046
ALAPPUZHA,B04039,Harippad,B04039012,Pallana,SHAMIL,M,IND,66
ALAPPUZHA,B04039,Harippad,B04039012,Pallana,O.M SHEREEF( VAKKAM B ),M,IND,2170
ALAPPUZHA,B04039,Harippad,B04039012,Pallana,SANTHOSH,M,BJP,395
ALAPPUZHA,B04039,Harippad,B04039012,Pallana,RASHID.M,M,SDPI,104
ALAPPUZHA,B04039,Harippad,B04039012,Pallana,Invalid Votes,,,3
ALAPPUZHA,B04039,Harippad,B04039013,Karuvatta south,DILEEP KUMAR . J,M,BJP,570
ALAPPUZHA,B04039,Harippad,B04039013,Karuvatta south,S.SURESH,M,CPI(M),2682
ALAPPUZHA,B04039,Harippad,B04039013,Karuvatta south,K.HARIDAS PUTHOOKATTIL,M,INC,2154
ALAPPUZHA,B04039,Harippad,B04039013,Karuvatta south,Invalid Votes,,,1
ALAPPUZHA,B04040,Mavelikkara,B04040001,MANNAR,USHAKUMARI.P,F,BJP,1880
ALAPPUZHA,B04040,Mavelikkara,B04040001,MANNAR,SASIKALA REGHUNATH,F,CPI(M),3871
ALAPPUZHA,B04040,Mavelikkara,B04040001,MANNAR,SARALAMMA MATHEW,F,KCM,2526
ALAPPUZHA,B04040,Mavelikkara,B04040001,MANNAR,Invalid Votes,,,1
ALAPPUZHA,B04040,Mavelikkara,B04040002,KUTTAMPEROOR,KANAKA SIVAKUMAR,F,BJP,2269
ALAPPUZHA,B04040,Mavelikkara,B04040002,KUTTAMPEROOR,RADHAMANI SASEENDRAN,F,INC,2625
ALAPPUZHA,B04040,Mavelikkara,B04040002,KUTTAMPEROOR,VIDYA.G,F,CPI(M),2833
ALAPPUZHA,B04040,Mavelikkara,B04040002,KUTTAMPEROOR,Invalid Votes,,,2
