District,LBCode,LBName,WardCode,Type,WardName,Male,Female,Others,TotalVoters
Thiruvananthapuram,G01017,Karumkulam,G01017001,G,PHC PULLUVILA,496,520,0,1016
Thiruvananthapuram,G01017,Karumkulam,G01017002,G,GOVT. MOHAMMADEN'S LPS,539,636,0,1175
Thiruvananthapuram,G01017,Karumkulam,G01017003,G,KILITHATTU,581,666,0,1247
Thiruvananthapuram,G01017,Karumkulam,G01017004,G,PANCHAYATH OFFICE,517,543,0,1060
Thiruvananthapuram,G01017,Karumkulam,G01017005,G,PARANIYAM VAZHIMUKKU,567,636,0,1203
Thiruvananthapuram,G01017,Karumkulam,G01017006,G,NAMBIYATHI,478,555,0,1033
Thiruvananthapuram,G01017,Karumkulam,G01017007,G,PAMBUKALA,508,569,0,1077
Thiruvananthapuram,G01017,Karumkulam,G01017008,G,KALLUMUKKU,422,478,0,900
Thiruvananthapuram,G01017,Karumkulam,G01017009,G,KARUMKULAM,767,754,0,1521
Thiruvananthapuram,G01017,Karumkulam,G01017010,G,KOCHUTHURA,673,716,0,1389
Thiruvananthapuram,G01017,Karumkulam,G01017011,G,THOTTAMPURAYIDAM,716,724,0,1440
Thiruvananthapuram,G01017,Karumkulam,G01017012,G,AZHAMKAL,762,664,0,1426
Thiruvananthapuram,G01017,Karumkulam,G01017013,G,PUTHIYATHURA,713,696,0,1409
Thiruvananthapuram,G01017,Karumkulam,G01017014,G,URIYARIKKUNNU,667,577,0,1244
Thiruvananthapuram,G01017,Karumkulam,G01017015,G,PALLAM,592,566,0,1158
Thiruvananthapuram,G01017,Karumkulam,G01017016,G,ERAYIMMENTHURA,669,679,0,1348
Thiruvananthapuram,G01017,Karumkulam,G01017017,G,PULLUVILA,838,805,0,1643
Thiruvananthapuram,G01017,Karumkulam,G01017018,G,CHEMBAKARAMANTHURA,705,675,0,1380
Thiruvananthapuram,G01017,Karumkulam,G01017019,G,KOCHUPALLI,999,929,0,1928
Thiruvananthapuram,G01018,Kottukal,G01018001,G,MANNOTTUKONAM,528,623,0,1151
Thiruvananthapuram,G01018,Kottukal,G01018002,G,AVANAKUZHI,717,720,0,1437
Thiruvananthapuram,G01018,Kottukal,G01018003,G,MANNAKKALLU,605,608,0,1213
Thiruvananthapuram,G01018,Kottukal,G01018004,G,KOLLAKONAM,982,1091,0,2073
Thiruvananthapuram,G01018,Kottukal,G01018005,G,KUZHIVILAKKONAM,519,649,0,1168
Thiruvananthapuram,G01018,Kottukal,G01018006,G,SREENARAYANAPURAM,757,910,0,1667
Thiruvananthapuram,G01018,Kottukal,G01018007,G,MOOLAKKARA,453,550,0,1003
Thiruvananthapuram,G01018,Kottukal,G01018008,G,AMBALATHUMOOLA,604,634,0,1238
Thiruvananthapuram,G01018,Kottukal,G01018009,G,JUBILI NAGAR,1102,1007,0,2109
Thiruvananthapuram,G01018,Kottukal,G01018010,G,ADIMALATHURA,662,658,0,1320
Thiruvananthapuram,G01018,Kottukal,G01018011,G,CHOWARA,525,600,0,1125
Thiruvananthapuram,G01018,Kottukal,G01018012,G,PULINKUDI,421,464,0,885
Thiruvananthapuram,G01018,Kottukal,G01018013,G,CHAPPATH,592,665,0,1257
Thiruvananthapuram,G01018,Kottukal,G01018014,G,THEKKEKONAM,495,593,0,1088
Thiruvananthapuram,G01018,Kottukal,G01018015,G,PRIYADARSHINI NAGAR,603,670,0,1273
Thiruvananthapuram,G01018,Kottukal,G01018016,G,OFFICE WARD,595,660,0,1255
Thiruvananthapuram,G01018,Kottukal,G01018017,G,KOTTUKAL,823,970,0,1793
Thiruvananthapuram,G01018,Kottukal,G01018018,G,MARUTHOORKONAM,524,583,0,1107
Thiruvananthapuram,G01018,Kottukal,G01018019,G,PULIYOORKONAM,554,686,0,1240
Thiruvananthapuram,G01018,Kottukal,G01018020,G,PAYATTUVILA,621,724,0,1345
Thiruvananthapuram,G01018,Kottukal,G01018021,G,PULIVILA,605,648,0,1253
Thiruvananthapuram,G01019,Venganoor,G01019001,G,VELLAR,717,829,0,1546
Thiruvananthapuram,G01019,Venganoor,G01019002,G,KADAVINMOOLA,759,866,0,1625
Thiruvananthapuram,G01019,Venganoor,G01019003,G,MUTTACKADU,483,572,0,1055
Thiruvananthapuram,G01019,Venganoor,G01019004,G,PANANGODU,771,942,0,1713
Thiruvananthapuram,G01019,Venganoor,G01019005,G,VENNIYOOR,766,896,0,1662
Thiruvananthapuram,G01019,Venganoor,G01019006,G,VAVVAMOOLA,689,712,0,1401
Thiruvananthapuram,G01019,Venganoor,G01019007,G,MAVUVILA,696,820,0,1516
Thiruvananthapuram,G01019,Venganoor,G01019008,G,NELLIVILA,687,742,0,1429
Thiruvananthapuram,G01019,Venganoor,G01019009,G,PERINGAMMALA,764,810,0,1574
Thiruvananthapuram,G01019,Venganoor,G01019011,G,EDUVA,510,593,0,1103
Thiruvananthapuram,G01019,Venganoor,G01019012,G,MANGALATHUKONAM,464,570,0,1034
Thiruvananthapuram,G01019,Venganoor,G01019013,G,KATTACHALKUZHY,600,709,0,1309
Thiruvananthapuram,G01019,Venganoor,G01019014,G,CHAVADINADA,633,748,0,1381
Thiruvananthapuram,G01019,Venganoor,G01019015,G,SISILIPURAM,588,627,0,1215
Thiruvananthapuram,G01019,Venganoor,G01019017,G,VENGANOOR,613,691,0,1304
Thiruvananthapuram,G01019,Venganoor,G01019018,G,DR. AMBEDKAR GRAMAM,596,733,0,1329
Thiruvananthapuram,G01019,Venganoor,G01019019,G,KALLUVETTANKUZHY,676,779,0,1455
Thiruvananthapuram,G01019,Venganoor,G01019020,G,AZHAKULAM,473,511,0,984
Thiruvananthapuram,G01019,Venganoor,G01019021,G,THOZHICHAL,639,760,0,1399
Thiruvananthapuram,G01019,Venganoor,G01019022,G,KOVALAM,718,833,0,1551
Thiruvananthapuram,G01019,Venganoor,G01019010,G,AYYANKALI NAGAR,752,834,0,1586
Thiruvananthapuram,G01019,Venganoor,G01019016,G,HIGH SCHOOL WARD,680,755,0,1435
Thiruvananthapuram,G01020,MARANALLUR,G01020001,G,KUZHIVILA,690,793,0,1483
Thiruvananthapuram,G01020,MARANALLUR,G01020002,G,AZHAKAM,651,786,0,1437
Thiruvananthapuram,G01020,MARANALLUR,G01020003,G,KANDALA,665,785,0,1450
Thiruvananthapuram,G01020,MARANALLUR,G01020004,G,THOONGAMPARA,654,758,0,1412
Thiruvananthapuram,G01020,MARANALLUR,G01020007,G,ARUMALOOR,710,768,0,1478
Thiruvananthapuram,G01020,MARANALLUR,G01020005,G,KOTTAMPALLI,655,769,0,1424
Thiruvananthapuram,G01020,MARANALLUR,G01020006,G,KARINGAL,763,937,0,1700
Thiruvananthapuram,G01020,MARANALLUR,G01020009,G,OFFICE WARD,692,732,0,1424
Thiruvananthapuram,G01020,MARANALLUR,G01020011,G,KOOVALASSERY,539,681,0,1220
Thiruvananthapuram,G01020,MARANALLUR,G01020010,G,ARUVIKKARA,709,802,0,1511
Thiruvananthapuram,G01020,MARANALLUR,G01020012,G,VELIYAMCODU,713,777,0,1490
Thiruvananthapuram,G01020,MARANALLUR,G01020013,G,MELARIYODU,721,777,0,1498
Thiruvananthapuram,G01020,MARANALLUR,G01020014,G,MANNADIKONAM,770,829,0,1599
Thiruvananthapuram,G01020,MARANALLUR,G01020015,G,VANDANNOOR,739,829,0,1568
Thiruvananthapuram,G01020,MARANALLUR,G01020016,G,VETTAMANGALAM,708,809,0,1517
Thiruvananthapuram,G01020,MARANALLUR,G01020017,G,ERUTHAVOOR,639,765,0,1404
Thiruvananthapuram,G01020,MARANALLUR,G01020018,G,KILIKOTTUKONAM,770,828,0,1598
Thiruvananthapuram,G01020,MARANALLUR,G01020019,G,OORUTTAMBALAM,672,817,0,1489
Thiruvananthapuram,G01020,MARANALLUR,G01020020,G,VELLOORKONAM,478,533,0,1011
Thiruvananthapuram,G01020,MARANALLUR,G01020021,G,MARANALLOOR,777,841,0,1618
Thiruvananthapuram,G01020,MARANALLUR,G01020022,G,PERUMULLOOR,693,810,0,1503
Thiruvananthapuram,G01020,MARANALLUR,G01020008,G,MARANALLOOR NORTH,894,966,0,1860
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021001,G,ERUTHAVOOR,634,733,0,1367
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021002,G,RUSSELPURAM,610,727,0,1337
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021003,G,PARAKKUZHI,646,778,0,1424
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021004,G,PUNNACKADU,750,886,0,1636
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021005,G,THALAYAL,667,708,0,1375
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021006,G,THEMPAMUTTOM,667,734,0,1401
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021007,G,KALLAMBALAM,656,754,0,1410
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021008,G,THOPPU,476,536,0,1012
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021009,G,IDAMANAKKUZHI,556,595,0,1151
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021010,G,TOWN WARD,695,739,0,1434
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021011,G,NELLIVILA,673,780,0,1453
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021012,G,ANTHIYOOR,609,720,0,1329
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021013,G,RAMAPURAM,625,698,0,1323
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021014,G,PANAYARAKKUNNU,761,890,0,1651
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021015,G,KOTTUKALKONAM,690,752,0,1442
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021016,G,PALACHALKONAM,721,757,0,1478
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021017,G,R C THERUVU,711,787,0,1498
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021018,G,CHAMAVILA,763,888,0,1651
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021019,G,AYTHIYOOR,567,690,0,1257
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021020,G,HOUSING BOARD,447,475,0,922
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021021,G,MANALI,700,722,0,1422
Thiruvananthapuram,G01021,BALARAMAPURAM,G01021022,G,OFFICE WARD,700,802,0,1502
Thiruvananthapuram,G01022,PALLICHAL,G01022001,G,PAMAMCODU,829,973,0,1802
Thiruvananthapuram,G01022,PALLICHAL,G01022002,G,MOOKKUNNIMALA,773,860,0,1633
Thiruvananthapuram,G01022,PALLICHAL,G01022003,G,KANNANCODU,747,856,0,1603
Thiruvananthapuram,G01022,PALLICHAL,G01022004,G,KULANGARAKONAM,661,757,0,1418
Thiruvananthapuram,G01022,PALLICHAL,G01022005,G,NADUKKADU,707,789,0,1496
Thiruvananthapuram,G01022,PALLICHAL,G01022006,G,NARUVAMOODU,717,805,0,1522
Thiruvananthapuram,G01022,PALLICHAL,G01022007,G,VELLAPPALLY,926,1029,0,1955
Thiruvananthapuram,G01022,PALLICHAL,G01022008,G,MUKKAMPALAMOODU,813,949,0,1762
Thiruvananthapuram,G01022,PALLICHAL,G01022009,G,THANNIVILA,782,833,0,1615
Thiruvananthapuram,G01022,PALLICHAL,G01022010,G,VADAKKEVILA,882,967,0,1849
Thiruvananthapuram,G01022,PALLICHAL,G01022011,G,POONKODE,964,1119,0,2083
Thiruvananthapuram,G01022,PALLICHAL,G01022012,G,BHAGAVATHINADA,1049,1085,0,2134
Thiruvananthapuram,G01022,PALLICHAL,G01022013,G,KELESWARAM,897,1007,0,1904
Thiruvananthapuram,G01022,PALLICHAL,G01022014,G,OFFICE WARD,759,889,0,1648
Thiruvananthapuram,G01022,PALLICHAL,G01022015,G,VEDIVECHANKOVIL,907,991,0,1898
Thiruvananthapuram,G01022,PALLICHAL,G01022016,G,KURANDIVILA,787,846,0,1633
Thiruvananthapuram,G01022,PALLICHAL,G01022018,G,AYANIMOODU,869,969,0,1838
Thiruvananthapuram,G01022,PALLICHAL,G01022019,G,MOTTAMOODU,906,976,0,1882
Thiruvananthapuram,G01022,PALLICHAL,G01022020,G,KAITHOORKONAM,901,984,0,1885
Thiruvananthapuram,G01022,PALLICHAL,G01022021,G,EDACODE,910,983,0,1893
Thiruvananthapuram,G01022,PALLICHAL,G01022022,G,PALLICHAL,715,804,0,1519
Thiruvananthapuram,G01022,PALLICHAL,G01022023,G,KUNDARATHERI,801,897,0,1698
Thiruvananthapuram,G01022,PALLICHAL,G01022024,G,PRAVACHAMBALAM,903,994,0,1897
Thiruvananthapuram,G01022,PALLICHAL,G01022017,G,MUTHUVALOORKONAM,567,637,0,1204
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023002,G,MANJADI,676,769,0,1445
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023003,G,SREEKRISHNAPURAM,679,782,0,1461
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023004,G,ARUVIPPARA,728,797,0,1525
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023007,G,MAVOTTUKONAM,679,721,0,1400
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023006,G,CHITTIYOORCODE,585,645,0,1230
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023005,G,MALAYINKEEZHU,658,706,0,1364
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023009,G,MEPPUKADA,625,689,0,1314
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023008,G,ANTHIYOORKONAM,632,725,0,1357
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023010,G,BLOCK OFFICE,882,1002,0,1884
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023011,G,GOVINDA MANGALAM,778,856,0,1634
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023012,G,MARUKIL PERUMANA,706,813,0,1519
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023013,G,ARUVACODE,844,847,0,1691
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023014,G,VALIYARATHALA,693,796,0,1489
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023015,G,KUNNUMPARA,750,840,0,1590
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023016,G,MACHEL,729,848,0,1577
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023017,G,ANAPPADU,565,677,0,1242
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023018,G,MANAPPURAM,769,834,0,1603
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023019,G,KOVILUVILA,921,1063,0,1984
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023021,G,OFFICE WARD,677,749,0,1426
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023001,G,THACHOTTUKAVU,718,846,0,1564
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023020,G,SHANTHUMMOOLA,595,671,0,1266
Thiruvananthapuram,G01023,MALAYINKEEZHU,G01023022,G,KARIPOOR,640,720,0,1360
Thiruvananthapuram,G01024,VILAPPIL,G01024001,G,VELLAIKADAVU,851,968,0,1819
Thiruvananthapuram,G01024,VILAPPIL,G01024002,G,MAILADI,685,865,0,1550
Thiruvananthapuram,G01024,VILAPPIL,G01024003,G,CHOVALOOR,828,992,0,1820
Thiruvananthapuram,G01024,VILAPPIL,G01024004,G,NOOLIYODE,929,994,0,1923
Thiruvananthapuram,G01024,VILAPPIL,G01024005,G,PADAVANCODE,699,824,0,1523
Thiruvananthapuram,G01024,VILAPPIL,G01024006,G,CHERUKODE,692,851,0,1543
Thiruvananthapuram,G01024,VILAPPIL,G01024007,G,KARODE,828,1041,0,1869
Thiruvananthapuram,G01024,VILAPPIL,G01024008,G,PUTTUMELKONAM,683,761,0,1444
Thiruvananthapuram,G01024,VILAPPIL,G01024009,G,VILAPPILSALA,992,1193,0,2185
Thiruvananthapuram,G01024,VILAPPIL,G01024010,G,KARUVILANCHI,804,935,0,1739
Thiruvananthapuram,G01024,VILAPPIL,G01024011,G,MUKKAMPALAMOODU,644,723,0,1367
Thiruvananthapuram,G01024,VILAPPIL,G01024012,G,MINNAMCODE,584,658,0,1242
Thiruvananthapuram,G01024,VILAPPIL,G01024013,G,ALAKUNNAM,737,852,0,1589
Thiruvananthapuram,G01024,VILAPPIL,G01024014,G,PEYAD,744,895,1,1640
Thiruvananthapuram,G01024,VILAPPIL,G01024015,G,OFFICE WARD,842,934,0,1776
Thiruvananthapuram,G01024,VILAPPIL,G01024016,G,PIRAYIL,651,729,0,1380
Thiruvananthapuram,G01024,VILAPPIL,G01024017,G,HIGH SCHOOL WARD,938,1039,0,1977
Thiruvananthapuram,G01024,VILAPPIL,G01024018,G,VITTIYAM,858,948,0,1806
Thiruvananthapuram,G01024,VILAPPIL,G01024019,G,THURUTHUM MOOLA,802,886,0,1688
Thiruvananthapuram,G01024,VILAPPIL,G01024020,G,KAVINPURAM,750,873,0,1623
Thiruvananthapuram,G01024,VILAPPIL,G01024021,G,PULIYARAKONAM,749,903,0,1652
Thiruvananthapuram,G01024,VILAPPIL,G01024022,G,ARUVIPURAM,492,575,0,1067
Thiruvananthapuram,G01025,VILAVOORKAL,G01025002,G,KUNDAMANBHAGAM,514,574,0,1088
Thiruvananthapuram,G01025,VILAVOORKAL,G01025003,G,KURISUMUTTAM,765,867,0,1632
Thiruvananthapuram,G01025,VILAVOORKAL,G01025007,G,PUTHTUVEETTUMELE,630,745,0,1375
Thiruvananthapuram,G01025,VILAVOORKAL,G01025006,G,PANANGODE,683,784,0,1467
Thiruvananthapuram,G01025,VILAVOORKAL,G01025005,G,PEYAD,641,812,0,1453
Thiruvananthapuram,G01025,VILAVOORKAL,G01025009,G,PAVACHAKUZHY,580,650,1,1231
Thiruvananthapuram,G01025,VILAVOORKAL,G01025010,G,EZHAKODE,800,900,0,1700
Thiruvananthapuram,G01025,VILAVOORKAL,G01025011,G,OFFICE WARD,730,865,0,1595
Thiruvananthapuram,G01025,VILAVOORKAL,G01025012,G,POTTAYIL,708,757,0,1465
Thiruvananthapuram,G01025,VILAVOORKAL,G01025013,G,VILAVOORKAL,732,807,0,1539
Thiruvananthapuram,G01025,VILAVOORKAL,G01025014,G,MALAYAM,696,814,0,1510
Thiruvananthapuram,G01025,VILAVOORKAL,G01025017,G,MOOLAMAN,709,800,0,1509
Thiruvananthapuram,G01025,VILAVOORKAL,G01025015,G,CHOOZHATTUKOTTA,759,859,0,1618
Thiruvananthapuram,G01025,VILAVOORKAL,G01025016,G,VENGOOR,773,875,0,1648
Thiruvananthapuram,G01025,VILAVOORKAL,G01025018,G,VIZHAVOOR,699,791,0,1490
Thiruvananthapuram,G01025,VILAVOORKAL,G01025019,G,THUDUPPOTTUKONAM,750,824,0,1574
Thiruvananthapuram,G01025,VILAVOORKAL,G01025020,G,PERUKAVU,675,822,0,1497
Thiruvananthapuram,G01025,VILAVOORKAL,G01025001,G,MANGATTUKADAVU,708,818,0,1526
Thiruvananthapuram,G01025,VILAVOORKAL,G01025004,G,CHANTHAMUKKU,653,790,0,1443
Thiruvananthapuram,G01025,VILAVOORKAL,G01025008,G,KAVALOTTUKONAM,725,884,0,1609
Thiruvananthapuram,G01026,KALLIYOOR,G01026001,G,PAPPANCHANI,770,817,0,1587
Thiruvananthapuram,G01026,KALLIYOOR,G01026002,G,VELLAYANI,793,906,0,1699
Thiruvananthapuram,G01026,KALLIYOOR,G01026003,G,MUKALOORMOOLA,802,920,0,1722
Thiruvananthapuram,G01026,KALLIYOOR,G01026005,G,SARVODAYAM,791,862,0,1653
Thiruvananthapuram,G01026,KALLIYOOR,G01026006,G,SANTHIVILA,818,943,0,1761
Thiruvananthapuram,G01026,KALLIYOOR,G01026007,G,KULAKUDIYOORKONAM,715,795,0,1510
Thiruvananthapuram,G01026,KALLIYOOR,G01026008,G,UPANIYOOR,749,827,0,1576
Thiruvananthapuram,G01026,KALLIYOOR,G01026009,G,OOKODE,668,789,0,1457
Thiruvananthapuram,G01026,KALLIYOOR,G01026010,G,CHENKODE,579,657,0,1236
Thiruvananthapuram,G01026,KALLIYOOR,G01026011,G,VALLAMCODE,692,757,0,1449
Thiruvananthapuram,G01026,KALLIYOOR,G01026012,G,PAKALOOR,700,796,0,1496
Thiruvananthapuram,G01026,KALLIYOOR,G01026016,G,PUNNAMOODE,876,970,0,1846
Thiruvananthapuram,G01026,KALLIYOOR,G01026015,G,OFFICE WARD,692,767,0,1459
Thiruvananthapuram,G01026,KALLIYOOR,G01026017,G,PERINGAMMALA,707,814,0,1521
Thiruvananthapuram,G01026,KALLIYOOR,G01026018,G,KUZHITHALACHAL,797,896,0,1693
Thiruvananthapuram,G01026,KALLIYOOR,G01026019,G,HOSPITAL WARD,652,700,0,1352
Thiruvananthapuram,G01026,KALLIYOOR,G01026014,G,KANNANKUZHI,683,789,0,1472
Thiruvananthapuram,G01026,KALLIYOOR,G01026021,G,KAKKAMOOLA,778,909,0,1687
Thiruvananthapuram,G01026,KALLIYOOR,G01026022,G,POONKULAM,914,1037,0,1951
Thiruvananthapuram,G01026,KALLIYOOR,G01026023,G,SIGNAL STATION,832,900,0,1732
Thiruvananthapuram,G01026,KALLIYOOR,G01026024,G,A G C (AGRICULTURAL COLLEGE),679,701,0,1380
Thiruvananthapuram,G01026,KALLIYOOR,G01026004,G,CHERUBALAMANDAM,607,663,0,1270
Thiruvananthapuram,G01026,KALLIYOOR,G01026013,G,KALLIYOOR,665,810,0,1475
Thiruvananthapuram,G01026,KALLIYOOR,G01026020,G,NEDINJAL,465,566,0,1031
Thiruvananthapuram,G01027,ANDOORKONAM,G01027002,G,KARICHARA,648,725,0,1373
Thiruvananthapuram,G01027,ANDOORKONAM,G01027003,G,VELLOOR,478,529,0,1007
Thiruvananthapuram,G01027,ANDOORKONAM,G01027005,G,KOITHOORKONAM,674,826,0,1500
Thiruvananthapuram,G01027,ANDOORKONAM,G01027006,G,THIRUVELLOOR,560,710,0,1270
Thiruvananthapuram,G01027,ANDOORKONAM,G01027008,G,ANDOORKONAM,586,645,0,1231
Thiruvananthapuram,G01027,ANDOORKONAM,G01027007,G,KEEZHAVOOR,645,816,0,1461
Thiruvananthapuram,G01027,ANDOORKONAM,G01027009,G,PARAMBILPALAM,629,739,0,1368
Thiruvananthapuram,G01027,ANDOORKONAM,G01027010,G,PAICHIRA,661,727,0,1388
Thiruvananthapuram,G01027,ANDOORKONAM,G01027012,G,PALLICHAVEEDU,473,503,0,976
Thiruvananthapuram,G01027,ANDOORKONAM,G01027013,G,KUNNINAKAM,528,655,0,1183
Thiruvananthapuram,G01027,ANDOORKONAM,G01027017,G,KANIYAPURAM,524,601,0,1125
Thiruvananthapuram,G01027,ANDOORKONAM,G01027014,G,ALUMMOODU,577,656,0,1233
Thiruvananthapuram,G01027,ANDOORKONAM,G01027015,G,THEKKEVILA,734,904,0,1638
Thiruvananthapuram,G01027,ANDOORKONAM,G01027016,G,VALIYAVEEDU,628,795,0,1423
Thiruvananthapuram,G01027,ANDOORKONAM,G01027018,G,PALLIPPURAM,414,500,0,914
Thiruvananthapuram,G01027,ANDOORKONAM,G01027020,G,KANDAL,577,656,0,1233
Thiruvananthapuram,G01027,ANDOORKONAM,G01027019,G,SREEPADAM,499,577,0,1076
Thiruvananthapuram,G01027,ANDOORKONAM,G01027001,G,MAITHANI,643,747,0,1390
Thiruvananthapuram,G01027,ANDOORKONAM,G01027004,G,GANDHISMARAKAM,587,676,0,1263
Thiruvananthapuram,G01027,ANDOORKONAM,G01027011,G,KALLUPALAM,615,732,0,1347
Thiruvananthapuram,G01028,KADINAMKULAM,G01028001,G,CHERAMANTHURUTHU,839,982,0,1821
Thiruvananthapuram,G01028,KADINAMKULAM,G01028002,G,KADINAMKULAM,846,1023,0,1869
Thiruvananthapuram,G01028,KADINAMKULAM,G01028003,G,KANDAVILA,627,733,0,1360
Thiruvananthapuram,G01028,KADINAMKULAM,G01028004,G,CHANNANKARA,855,962,0,1817
Thiruvananthapuram,G01028,KADINAMKULAM,G01028005,G,ANAKKAPILLAI,1028,1156,0,2184
Thiruvananthapuram,G01028,KADINAMKULAM,G01028006,G,PADINJATTUMUKKU,815,1011,0,1826
Thiruvananthapuram,G01028,KADINAMKULAM,G01028007,G,CHIRACKAL,826,1056,0,1882
Thiruvananthapuram,G01028,KADINAMKULAM,G01028008,G,CHITTATTUMUKKU,546,691,0,1237
Thiruvananthapuram,G01028,KADINAMKULAM,G01028009,G,MENAMKULAM,765,912,0,1677
Thiruvananthapuram,G01028,KADINAMKULAM,G01028010,G,KALPANA NORTH,600,761,0,1361
Thiruvananthapuram,G01028,KADINAMKULAM,G01028011,G,KALPANA SOUTH,331,359,0,690
Thiruvananthapuram,G01028,KADINAMKULAM,G01028012,G,VILAYILKULAM EAST,495,577,0,1072
Thiruvananthapuram,G01028,KADINAMKULAM,G01028013,G,VILAYILKULAM WEST,491,547,0,1038
Thiruvananthapuram,G01028,KADINAMKULAM,G01028014,G,THUMBA,929,1061,0,1990
Thiruvananthapuram,G01028,KADINAMKULAM,G01028015,G,ST  ANDREWS,868,1011,0,1879
Thiruvananthapuram,G01028,KADINAMKULAM,G01028016,G,PUTHENTHOPE SOUTH,740,829,0,1569
Thiruvananthapuram,G01028,KADINAMKULAM,G01028017,G,PUTHENTHOPE NORTH,583,757,0,1340
Thiruvananthapuram,G01028,KADINAMKULAM,G01028018,G,VETTUTHURA,833,976,0,1809
Thiruvananthapuram,G01028,KADINAMKULAM,G01028019,G,PUTHUVAL,847,1005,0,1852
Thiruvananthapuram,G01028,KADINAMKULAM,G01028020,G,SANTHIPURAM,837,927,0,1764
Thiruvananthapuram,G01028,KADINAMKULAM,G01028021,G,MARIANADU SOUTH,935,891,0,1826
Thiruvananthapuram,G01028,KADINAMKULAM,G01028022,G,MARIANADU NORTH,1215,1103,0,2318
Thiruvananthapuram,G01028,KADINAMKULAM,G01028023,G,PUTHUKURICHY EAST,715,860,0,1575
Thiruvananthapuram,G01028,KADINAMKULAM,G01028024,G,PUTHUKURICHY NORTH,1005,1124,0,2129
Thiruvananthapuram,G01029,MANGALAPURAM,G01029001,G,KAILATHUKONAM,576,684,0,1260
Thiruvananthapuram,G01029,MANGALAPURAM,G01029002,G,CHEMPAKAMANGALAM,700,838,0,1538
Thiruvananthapuram,G01029,MANGALAPURAM,G01029003,G,POIKAYIL,552,696,0,1248
Thiruvananthapuram,G01029,MANGALAPURAM,G01029004,G,PUNNAIKUNNAM,620,792,0,1412
Thiruvananthapuram,G01029,MANGALAPURAM,G01029007,G,KUDAVOOR,707,819,0,1526
Thiruvananthapuram,G01029,MANGALAPURAM,G01029005,G,MURINGAMON,622,772,0,1394
Thiruvananthapuram,G01029,MANGALAPURAM,G01029008,G,PATTAM,602,636,0,1238
Thiruvananthapuram,G01029,MANGALAPURAM,G01029009,G,THONNAKKAL,820,888,0,1708
Thiruvananthapuram,G01029,MANGALAPURAM,G01029010,G,MANGALAPURAM,623,759,1,1383
Thiruvananthapuram,G01029,MANGALAPURAM,G01029011,G,KARAMOODU,619,688,0,1307
Thiruvananthapuram,G01029,MANGALAPURAM,G01029012,G,EDAVILAKOM,548,664,0,1212
Thiruvananthapuram,G01029,MANGALAPURAM,G01029013,G,VARIKKAMUKKU,770,925,0,1695
Thiruvananthapuram,G01029,MANGALAPURAM,G01029014,G,MURUKKUMPUZHA,615,726,0,1341
Thiruvananthapuram,G01029,MANGALAPURAM,G01029015,G,KOZHIMADA,646,764,0,1410
Thiruvananthapuram,G01029,MANGALAPURAM,G01029016,G,MUNDAKKAL,569,727,0,1296
Thiruvananthapuram,G01029,MANGALAPURAM,G01029017,G,VALIKONAM,548,641,0,1189
