District,LBCode,LBName,WardCode,WardName,Party,Candidate,Gender,Age,Address,Votes,Type,Rank,Lead,Front,LBType,Tier,WardTotalVotes,VotePercentage,Assembly,VoteBin,VoteStrength,Strength
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029006,ATTIKKALAM,CPI(M),തങ്കച്ചന്‍ കുത്തുപാറ,,,,263,G,2,-238,LDF,Grama,Ward,824,31.92,Idukki,30-40%,,-200 to -499
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029006,ATTIKKALAM,IND,ജോസ്  മുണ്ടയ്ക്കാട്ട്,,,,40,G,3,-461,OTH,Grama,Ward,824,4.85,Idukki,0-10%,,-200 to -499
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029006,ATTIKKALAM,BJP,സന്തോഷ് കെ ശിവൻ,,,,20,G,4,-481,NDA,Grama,Ward,824,2.43,Idukki,0-10%,,-200 to -499
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029007,CHURULI,INC,ശിവന്‍ കോഴിയ്ക്കമാലി,,,,398,G,1,31,UDF,Grama,Ward,765,52.03,Idukki,50-60%,,Jan-49
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029007,CHURULI,IND,ജയകുമാർ പി റ്റി,,,,367,G,2,-31,OTH,Grama,Ward,765,47.97,Idukki,40-50%,,-1 to -49
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029008,ALPPARA,CPI(M),സന്ധ്യാ രാജേഷ്,,,,370,G,1,18,LDF,Grama,Ward,770,48.05,Idukki,40-50%,,Jan-49
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029008,ALPPARA,INC,അനിറ്റ് ജോഷി,,,,352,G,2,-18,UDF,Grama,Ward,770,45.71,Idukki,40-50%,,-1 to -49
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029008,ALPPARA,BJP,പ്രിയ റെജി,,,,48,G,3,-322,NDA,Grama,Ward,770,6.23,Idukki,0-10%,,-200 to -499
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029009,MAZHUVADY,INC,ജാന്‍സി സ്റ്റീഫൻ,,,,463,G,1,109,UDF,Grama,Ward,817,56.67,Idukki,50-60%,,100-199
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029009,MAZHUVADY,CPI(M),നിഷ ഷാജി,,,,354,G,2,-109,LDF,Grama,Ward,817,43.33,Idukki,40-50%,,-100 to -199
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029011,PUNNAYAR,INC,ഐസൺ ജിത്ത്,,,,417,G,1,61,UDF,Grama,Ward,915,45.57,Idukki,40-50%,,50-99
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029011,PUNNAYAR,KC(M),സിജോ ഫ്രാൻസീസ്,,,,356,G,2,-61,LDF,Grama,Ward,915,38.91,Idukki,30-40%,,-50 to -99
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029011,PUNNAYAR,BJP,വിൻസെൻറ്‌ ​ ജോസഫ്,,,,108,G,3,-309,NDA,Grama,Ward,915,11.8,Idukki,10-20%,,-200 to -499
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029011,PUNNAYAR,IND,സന്തോഷ് കിഴക്കേടത്ത്,,,,34,G,4,-383,OTH,Grama,Ward,915,3.72,Idukki,0-10%,,-200 to -499
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029010,THALLAKKANAM,INC,ദീപ ജോസഫ്,,,,435,G,1,80,UDF,Grama,Ward,790,55.06,Idukki,50-60%,,50-99
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029010,THALLAKKANAM,CPI(M),സന്ധ്യ സജീവ് ഈട്ടിക്കൽ,,,,355,G,2,-80,LDF,Grama,Ward,790,44.94,Idukki,40-50%,,-50 to -99
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029012,KANJIKKUZHY,BJP,ബിന്ദു അഭയൻ,,,,413,G,1,115,NDA,Grama,Ward,965,42.8,Idukki,40-50%,,100-199
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029012,KANJIKKUZHY,IND,റോസമ്മ തങ്കച്ചൻ,,,,298,G,2,-115,OTH,Grama,Ward,965,30.88,Idukki,30-40%,,-100 to -199
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029012,KANJIKKUZHY,INC,സിന്ധു ഷാജി,,,,254,G,3,-159,UDF,Grama,Ward,965,26.32,Idukki,20-30%,,-100 to -199
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029014,VAKACHUVADU,INC,ഷാജി,,,,483,G,1,130,UDF,Grama,Ward,921,52.44,Idukki,50-60%,,100-199
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029014,VAKACHUVADU,CPI(M),ജയൻ  കൊല്ലംപറമ്പിൽ,,,,353,G,2,-130,LDF,Grama,Ward,921,38.33,Idukki,30-40%,,-100 to -199
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029014,VAKACHUVADU,BJP,ജിജിൻ  പൈറ്റിക്കാട്ടിൽ,,,,85,G,3,-398,NDA,Grama,Ward,921,9.23,Idukki,0-10%,,-200 to -499
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029013,PAZHAYARIKKANDOM,INC,രാജേശ്വരി രാജൻ,,,,578,G,1,269,UDF,Grama,Ward,887,65.16,Idukki,60-70%,,200-499
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029013,PAZHAYARIKKANDOM,KC(M),ക്രിസ്റ്റി മരിയ ടോം,,,,309,G,2,-269,LDF,Grama,Ward,887,34.84,Idukki,30-40%,,-200 to -499
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029016,VENMONY,CPI(M),ജിന്‍സ് ജോര്‍ജ്,,,,463,G,1,164,LDF,Grama,Ward,914,50.66,Idukki,50-60%,,100-199
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029016,VENMONY,KC,ജോഷ്വാ ദേവസ്യ,,,,299,G,2,-164,UDF,Grama,Ward,914,32.71,Idukki,30-40%,,-100 to -199
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029016,VENMONY,BJP,ഷിനോയി,,,,152,G,3,-311,NDA,Grama,Ward,914,16.63,Idukki,10-20%,,-200 to -499
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029017,VARIKKAMUTHAN,CPI(M),റ്റി.ഡി. മനോജ്,,,,397,G,1,146,LDF,Grama,Ward,767,51.76,Idukki,50-60%,,100-199
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029017,VARIKKAMUTHAN,KC,കൃഷ്ണകുമാർ,,,,251,G,2,-146,UDF,Grama,Ward,767,32.72,Idukki,30-40%,,-100 to -199
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029017,VARIKKAMUTHAN,BJP,കൃഷ്ണകുമാർ. റ്റി .ജി,,,,119,G,3,-278,NDA,Grama,Ward,767,15.51,Idukki,10-20%,,-200 to -499
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029015,MAKKUVALLY,INC,അരുണ്‍ സേവ്യർ,,,,462,G,1,250,UDF,Grama,Ward,734,62.94,Idukki,60-70%,,200-499
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029015,MAKKUVALLY,CPI(M),സന്തോഷ് ​​കുമാർ,,,,212,G,2,-250,LDF,Grama,Ward,734,28.88,Idukki,20-30%,,-200 to -499
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029015,MAKKUVALLY,BJP,ഗിരീഷ്,,,,60,G,3,-402,NDA,Grama,Ward,734,8.17,Idukki,0-10%,,-200 to -499
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029018,PONNEDUTHAN,KC(Jacob),സിബിച്ചൻ മാത്യു,,,,451,G,1,137,UDF,Grama,Ward,1014,44.48,Idukki,40-50%,,100-199
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029018,PONNEDUTHAN,KC(M),ജേക്കബ് മാത്യു,,,,314,G,2,-137,LDF,Grama,Ward,1014,30.97,Idukki,30-40%,,-100 to -199
IDUKKI,G06029,Idukki-Kanjikuzhy,G06029018,PONNEDUTHAN,BJP,അനന്ദു ആര്‍ മങ്കാട്ടിൽ,,,,249,G,3,-202,NDA,Grama,Ward,1014,24.56,Idukki,20-30%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030001,THEKKINTHANDU,KC,വില്‍സൺ  രാജപ്പൻ,,,,405,G,1,97,UDF,Grama,Ward,741,54.66,Idukki,50-60%,,50-99
IDUKKI,G06030,Vathikudy,G06030001,THEKKINTHANDU,IND,ഇ. പി. അശോകൻ ഇടക്കാട്ടിൽ,,,,308,G,2,-97,OTH,Grama,Ward,741,41.57,Idukki,40-50%,,-50 to -99
IDUKKI,G06030,Vathikudy,G06030001,THEKKINTHANDU,BJP,സിന്ധു,,,,28,G,3,-377,NDA,Grama,Ward,741,3.78,Idukki,0-10%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030002,MURICKASSERY,INC,ഡോളി തോമസ്,,,,574,G,1,379,UDF,Grama,Ward,834,68.82,Idukki,60-70%,,200-499
IDUKKI,G06030,Vathikudy,G06030002,MURICKASSERY,KC(M),സീനാ വർഗ്ഗീസ്,,,,195,G,2,-379,LDF,Grama,Ward,834,23.38,Idukki,20-30%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030002,MURICKASSERY,IND,അനിമോള്‍ അനിൽകുമാർ,,,,65,G,3,-509,OTH,Grama,Ward,834,7.79,Idukki,0-10%,,-500 or less
IDUKKI,G06030,Vathikudy,G06030003,SENAPATHY,INC,വിജയകുമാർ മറ്റക്കര,,,,518,G,1,258,UDF,Grama,Ward,847,61.16,Idukki,60-70%,,200-499
IDUKKI,G06030,Vathikudy,G06030003,SENAPATHY,CPI(M),പ്രകാശ്,,,,260,G,2,-258,LDF,Grama,Ward,847,30.7,Idukki,30-40%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030003,SENAPATHY,BJP,മനോജ്,,,,69,G,3,-449,NDA,Grama,Ward,847,8.15,Idukki,0-10%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030004,MOONGAPPARA,CPI(M),ബോബസ് കെ എം,,,,338,G,1,23,LDF,Grama,Ward,923,36.62,Idukki,30-40%,,Jan-49
IDUKKI,G06030,Vathikudy,G06030004,MOONGAPPARA,KC,ജോയി കൊച്ചുകരോട്ട്,,,,315,G,2,-23,UDF,Grama,Ward,923,34.13,Idukki,30-40%,,-1 to -49
IDUKKI,G06030,Vathikudy,G06030004,MOONGAPPARA,BJP,സ്‌തിധിൽ സ്മിത്ത്,,,,138,G,3,-200,NDA,Grama,Ward,923,14.95,Idukki,10-20%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030004,MOONGAPPARA,IND,പ്രദീപ് ജോര്‍ജ്,,,,114,G,4,-224,OTH,Grama,Ward,923,12.35,Idukki,10-20%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030004,MOONGAPPARA,CMPCC(CPJ),അനീഷ് മാത്യു,,,,18,G,5,-320,UDF,Grama,Ward,923,1.95,Idukki,0-10%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030005,CHEMBAKAPPARA,INC,ജോളി റോയി,,,,477,G,1,47,UDF,Grama,Ward,907,52.59,Idukki,50-60%,,Jan-49
IDUKKI,G06030,Vathikudy,G06030005,CHEMBAKAPPARA,IND,സുധര്‍മ്മ ദേവദാസ്,,,,430,G,2,-47,OTH,Grama,Ward,907,47.41,Idukki,40-50%,,-1 to -49
IDUKKI,G06030,Vathikudy,G06030006,JOSEPURAM,INC,ഡിക്ളാർക്ക് സെബാസ്റ്റ്യൻ (മാണികുഞ്ഞ്),,,,508,G,1,280,UDF,Grama,Ward,772,65.8,Idukki,60-70%,,200-499
IDUKKI,G06030,Vathikudy,G06030006,JOSEPURAM,KC(M),റോയിച്ചൻ കട്ടക്കയം,,,,228,G,2,-280,LDF,Grama,Ward,772,29.53,Idukki,20-30%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030006,JOSEPURAM,BJP,ബാബു,,,,36,G,3,-472,NDA,Grama,Ward,772,4.66,Idukki,0-10%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030007,DAIVAMMEDU,KC(M),ബിനു (ബീന),,,,420,G,1,97,LDF,Grama,Ward,843,49.82,Idukki,40-50%,,50-99
IDUKKI,G06030,Vathikudy,G06030007,DAIVAMMEDU,INC,ആലീസ് ജോർജ്,,,,323,G,2,-97,UDF,Grama,Ward,843,38.32,Idukki,30-40%,,-50 to -99
IDUKKI,G06030,Vathikudy,G06030007,DAIVAMMEDU,BJP,ആഷാമോൾ  ഷാജി,,,,100,G,3,-320,NDA,Grama,Ward,843,11.86,Idukki,10-20%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030008,MELECHINNAR,INC,റ്റോമി തെങ്ങുംപള്ളിൽ,,,,535,G,1,196,UDF,Grama,Ward,919,58.22,Idukki,50-60%,,100-199
IDUKKI,G06030,Vathikudy,G06030008,MELECHINNAR,CPI(M),ഷൈൻ  തോമസ്,,,,339,G,2,-196,LDF,Grama,Ward,919,36.89,Idukki,30-40%,,-100 to -199
IDUKKI,G06030,Vathikudy,G06030008,MELECHINNAR,BJP,സജി. കെ. എസ്,,,,45,G,3,-490,NDA,Grama,Ward,919,4.9,Idukki,0-10%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030010,KANAKAKKUNNU,KC,അഭിലാഷ് ജോസഫ്,,,,359,G,1,32,UDF,Grama,Ward,927,38.73,Idukki,30-40%,,Jan-49
IDUKKI,G06030,Vathikudy,G06030010,KANAKAKKUNNU,IND,ഷാജി തോമസ്,,,,327,G,2,-32,OTH,Grama,Ward,927,35.28,Idukki,30-40%,,-1 to -49
IDUKKI,G06030,Vathikudy,G06030010,KANAKAKKUNNU,KC(M),റോണിയോ എബ്രഹാം,,,,241,G,3,-118,LDF,Grama,Ward,927,26,Idukki,20-30%,,-100 to -199
IDUKKI,G06030,Vathikudy,G06030009,KADAKKAYAM,INC,ബിനിമോൾ  ജോസഫ്,,,,425,G,1,157,UDF,Grama,Ward,693,61.33,Idukki,60-70%,,100-199
IDUKKI,G06030,Vathikudy,G06030009,KADAKKAYAM,KC(M),സെലിൻ മാത്യു,,,,268,G,2,-157,LDF,Grama,Ward,693,38.67,Idukki,30-40%,,-100 to -199
IDUKKI,G06030,Vathikudy,G06030011,THOPRAMKUDY,INC,വിനോദ് ജോസഫ്,,,,462,G,1,314,UDF,Grama,Ward,726,63.64,Idukki,60-70%,,200-499
IDUKKI,G06030,Vathikudy,G06030011,THOPRAMKUDY,IND,റോണി ജോസ്,,,,148,G,2,-314,OTH,Grama,Ward,726,20.39,Idukki,20-30%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030011,THOPRAMKUDY,BJP,പി. സി. സന്തോഷ് കുമാർ,,,,116,G,3,-346,NDA,Grama,Ward,726,15.98,Idukki,10-20%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030012,PERUMTHOTTY,INC,ബിന്ദു സന്തോഷ്,,,,450,G,1,191,UDF,Grama,Ward,740,60.81,Idukki,60-70%,,100-199
IDUKKI,G06030,Vathikudy,G06030012,PERUMTHOTTY,CPI(M),ലൈല മണി,,,,259,G,2,-191,LDF,Grama,Ward,740,35,Idukki,30-40%,,-100 to -199
IDUKKI,G06030,Vathikudy,G06030012,PERUMTHOTTY,BJP,ഗീത,,,,31,G,3,-419,NDA,Grama,Ward,740,4.19,Idukki,0-10%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030013,MANNATHARA,INC,റോസിലി മത്തായി,,,,554,G,1,408,UDF,Grama,Ward,826,67.07,Idukki,60-70%,,200-499
IDUKKI,G06030,Vathikudy,G06030013,MANNATHARA,CPI(M),സനില വിജയൻ,,,,146,G,2,-408,LDF,Grama,Ward,826,17.68,Idukki,10-20%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030013,MANNATHARA,BJP,അപർണ നിഷാന്ത്,,,,126,G,3,-428,NDA,Grama,Ward,826,15.25,Idukki,10-20%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030014,VATHIKKUDY,INC,കെ. കെ. മനോജ്,,,,377,G,1,49,UDF,Grama,Ward,794,47.48,Idukki,40-50%,,Jan-49
IDUKKI,G06030,Vathikudy,G06030014,VATHIKKUDY,IND,ജോജി വയലിൽ,,,,328,G,2,-49,OTH,Grama,Ward,794,41.31,Idukki,40-50%,,-1 to -49
IDUKKI,G06030,Vathikudy,G06030014,VATHIKKUDY,IND,കെ. പി. സുരേന്ദ്രൻ,,,,49,G,3,-328,OTH,Grama,Ward,794,6.17,Idukki,0-10%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030014,VATHIKKUDY,IND,ജോയി ജോസഫ്,,,,40,G,4,-337,OTH,Grama,Ward,794,5.04,Idukki,0-10%,,-200 to -499
IDUKKI,G06030,Vathikudy,G06030015,PADAMUGHAM,INC,റെജിമോൾ റെജി,,,,456,G,1,260,UDF,Grama,Ward,652,69.94,Idukki,60-70%,,200-499
IDUKKI,G06030,Vathikudy,G06030015,PADAMUGHAM,CPI(M),ബിന്ദു രാധാകൃഷ്ണൻ,,,,196,G,2,-260,LDF,Grama,Ward,652,30.06,Idukki,30-40%,,-200 to -499
